name,wins,losses,height,weight,reach,stance,age,SLpM,sig_str_acc,SApM,str_def,td_avg,td_acc,td_def,sub_avg
Paul Rodriguez,10,9,170.18,70.31,None,Orthodox,None,0.84,1.0,1.68,0.68,0.0,0.0,0.5,0.0
Edgar Garcia,14,5,177.8,77.11,180.34,Orthodox,41,3.16,0.29,4.23,0.6,2.21,0.57,0.5,0.6
Leandro Silva,20,6,175.26,70.31,182.88,Orthodox,39,2.39,0.48,2.08,0.63,1.76,0.37,0.65,0.4
Yana Santos,15,8,167.64,61.23,172.72,Orthodox,35,4.42,0.58,3.12,0.5,0.97,0.53,0.42,0.1
Chris Tuchscherer,21,4,187.96,117.03,193.04,Orthodox,49,1.35,0.31,3.17,0.47,1.19,0.18,0.0,0.6
Derrick Krantz,22,12,177.8,77.11,182.88,Orthodox,37,2.07,0.37,4.03,0.5,3.18,0.5,0.0,0.8
Victor Valimaki,18,10,182.88,92.99,None,Orthodox,None,3.94,0.3,2.99,0.67,0.9,0.14,0.0,0.0
Jimmy Flick,17,8,170.18,56.7,172.72,Orthodox,34,1.94,0.5,5.43,0.43,1.55,0.21,0.0,4.3
John Lewis,3,4,182.88,70.31,None,Southpaw,None,0.0,0.0,4.0,0.66,0.0,0.0,0.0,0.0
Dennis Buzukja,12,5,175.26,65.77,177.8,Switch,27,4.21,0.43,4.82,0.48,0.63,0.27,0.75,0.2
Harry Moskowitz,6,12,195.58,124.74,None,Orthodox,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carla Esparza,20,8,154.94,52.16,160.02,Orthodox,37,2.19,0.39,2.87,0.54,3.28,0.36,0.47,0.3
Song Kenan,22,9,182.88,77.11,180.34,Orthodox,35,4.49,0.46,5.82,0.51,0.42,0.3,0.73,0.0
Vinny Magalhaes,14,9,190.5,92.99,190.5,Orthodox,40,2.14,0.24,3.97,0.68,1.55,0.44,0.66,0.8
Deron Winn,7,3,167.64,83.91,177.8,Orthodox,35,4.55,0.44,6.21,0.46,4.28,0.52,0.4,0.0
Carls John De Tomas,6,2,165.1,56.7,180.34,Southpaw,28,1.74,0.37,3.93,0.44,1.37,0.33,0.66,0.0
Kamaru Usman,20,4,182.88,77.11,193.04,Switch,37,4.36,0.52,2.74,0.54,2.82,0.45,0.89,0.1
Marcus Davis,22,11,177.8,77.11,177.8,Southpaw,51,2.72,0.39,2.79,0.65,1.6,0.48,0.47,1.4
Nissen Osterneck,12,4,187.96,83.91,None,Orthodox,43,3.15,0.58,2.9,0.41,0.63,0.12,0.42,1.3
Charlie Valencia,12,7,160.02,61.23,162.56,Orthodox,50,2.58,0.37,2.61,0.77,1.4,0.53,0.75,0.5
Brian Ortega,16,4,172.72,65.77,175.26,Switch,34,4.08,0.37,6.59,0.49,1.07,0.26,0.55,1.1
Eddie Gordon,8,4,182.88,83.91,193.04,Orthodox,41,2.03,0.32,2.57,0.6,1.93,0.83,0.63,0.0
Ismael Bonfim,20,5,172.72,70.31,180.34,Orthodox,29,5.73,0.55,3.1,0.7,0.96,0.33,0.76,0.0
Trevor Prangley,34,11,185.42,83.91,190.5,Orthodox,52,2.59,0.6,2.02,0.48,3.38,0.55,0.74,1.0
Tom Blackledge,10,7,185.42,92.99,None,Orthodox,None,2.91,0.61,2.55,0.46,0.0,0.0,0.75,0.0
Marcos Vinicius,23,11,175.26,56.7,None,Orthodox,45,1.93,0.49,2.91,0.47,0.0,0.0,0.25,0.5
Mike Breeden,11,6,177.8,70.31,177.8,Orthodox,35,5.75,0.45,7.28,0.42,0.98,0.3,0.67,0.0
Mario Neto,13,5,182.88,103.87,None,Orthodox,None,1.89,0.5,1.89,0.7,2.84,1.0,0.0,0.0
Shinsho Anzai,10,3,170.18,77.11,177.8,Orthodox,39,3.23,0.58,3.75,0.45,1.83,0.16,0.75,0.0
Izabela Badurek,6,3,165.1,52.16,None,Orthodox,33,3.74,0.71,4.9,0.32,1.75,0.12,1.0,0.0
Mounir Lazzez,11,3,185.42,77.11,193.04,Orthodox,37,7.49,0.55,5.42,0.53,1.8,0.57,0.71,0.0
Roger Zapata,4,2,180.34,77.11,None,Southpaw,38,2.6,0.51,2.13,0.36,0.0,0.0,0.81,1.4
Serghei Spivac,17,5,190.5,117.93,198.12,Orthodox,30,3.49,0.49,3.77,0.48,4.56,0.65,0.63,0.6
Daniel Sarafian,10,6,175.26,83.91,185.42,Orthodox,42,2.23,0.46,3.1,0.58,0.36,0.07,0.53,0.7
Gabriel Santos,12,2,175.26,65.77,177.8,Orthodox,28,4.35,0.6,4.31,0.45,3.8,0.54,0.87,1.2
Zelim Imadaev,8,3,182.88,77.11,193.04,Orthodox,30,2.91,0.36,4.35,0.43,0.38,0.5,0.6,0.0
Claudia Gadelha,18,5,162.56,52.16,160.02,Orthodox,36,3.31,0.41,4.57,0.57,3.03,0.42,0.58,0.7
Renato Sobral,37,11,185.42,92.99,190.5,Orthodox,49,2.23,0.45,1.53,0.57,2.48,0.42,0.65,2.6
Victor Hugo,25,5,170.18,61.23,180.34,Orthodox,32,3.27,0.44,2.95,0.56,0.81,0.33,0.73,1.2
Tom Murphy,8,0,187.96,102.97,None,Southpaw,50,2.5,0.71,0.17,0.84,7.51,0.85,0.0,2.5
Melvin Guillard,32,18,175.26,70.31,180.34,Orthodox,41,2.96,0.4,1.85,0.66,1.3,0.63,0.61,0.2
Zachary Reese,8,2,193.04,83.91,195.58,Switch,31,4.94,0.58,3.45,0.42,3.5,0.55,0.33,2.1
Marcus Jones,4,2,198.12,120.2,None,Orthodox,51,1.94,0.52,2.71,0.58,8.71,0.75,0.0,2.9
Sara McMann,13,6,167.64,61.23,167.64,Orthodox,44,2.26,0.46,1.92,0.47,4.38,0.65,0.5,0.5
Isaac Dulgarian,7,1,170.18,65.77,180.34,Orthodox,28,3.37,0.64,1.82,0.41,5.15,0.52,0.0,2.1
Chad Griggs,11,3,185.42,92.99,185.42,Orthodox,46,2.67,0.5,2.22,0.46,1.51,0.66,0.41,0.0
Alexa Grasso,16,4,165.1,56.7,167.64,Orthodox,31,4.19,0.41,3.69,0.58,0.44,0.4,0.54,0.7
David Heath,18,7,180.34,92.99,182.88,Orthodox,49,1.48,0.3,5.16,0.49,0.33,0.5,0.57,1.0
Marco Ruas,9,4,185.42,95.25,None,Orthodox,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Daukaus,11,4,190.5,83.91,193.04,Southpaw,32,3.22,0.52,2.94,0.42,2.12,0.25,0.82,1.9
John Gunther,5,1,175.26,70.31,182.88,Orthodox,39,1.65,0.37,3.72,0.46,7.08,0.42,0.0,0.0
Dokonjonosuke Mishima,21,7,170.18,70.31,None,Southpaw,52,1.06,0.41,1.22,0.52,2.47,0.4,0.25,1.4
Andre Lima,11,0,170.18,56.7,170.18,Orthodox,26,4.06,0.6,2.49,0.57,1.36,0.75,0.75,1.1
Alvin Robinson,15,9,175.26,70.31,172.72,Southpaw,42,1.57,0.5,1.29,0.51,1.24,0.5,0.25,1.2
Andrei Semenov,34,9,182.88,83.91,None,Orthodox,47,0.78,0.15,2.44,0.6,1.74,0.8,0.55,0.4
Uriah Hall,18,11,182.88,83.91,200.66,Orthodox,40,3.23,0.48,3.85,0.54,0.54,0.38,0.64,0.1
Reza Nasri,0,1,180.34,92.99,None,Orthodox,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colin Robinson,10,12,193.04,110.22,None,Orthodox,56,6.19,0.69,7.91,0.37,2.58,1.0,0.5,5.2
Steve Jennum,2,3,177.8,97.52,None,Orthodox,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robelis Despaigne,5,2,200.66,120.2,213.36,Orthodox,36,2.11,0.59,2.54,0.46,0.0,0.0,0.5,0.0
Vernon Ramos Ho,3,1,167.64,77.11,None,Orthodox,32,4.0,0.25,8.0,0.55,0.0,0.0,0.0,0.0
Gilbert Smith,12,6,175.26,83.91,None,Southpaw,43,1.09,0.41,2.73,0.35,3.51,0.6,0.0,1.2
Johnny Rees,13,5,182.88,77.11,None,Orthodox,42,3.29,0.64,0.84,0.47,1.15,0.25,0.5,0.0
Steve Erceg,12,3,172.72,56.7,172.72,Orthodox,29,4.37,0.48,4.22,0.53,1.16,0.26,0.6,0.5
Livinha Souza,14,4,160.02,52.16,160.02,Orthodox,34,1.75,0.45,3.6,0.56,2.54,0.45,0.4,1.4
Shamil Gamzatov,14,1,187.96,92.99,193.04,Orthodox,34,5.35,0.48,3.46,0.51,0.0,0.0,0.5,0.0
William Gomis,14,3,182.88,65.77,185.42,Southpaw,27,3.53,0.51,2.86,0.6,0.62,0.27,0.73,0.4
Gasan Umalatov,17,4,180.34,77.11,180.34,Orthodox,42,2.23,0.39,4.1,0.59,0.75,0.17,0.9,0.0
Brodie Farber,16,7,185.42,77.11,None,Orthodox,44,1.69,0.45,2.17,0.53,0.9,0.5,0.2,0.9
Sam Stout,20,12,175.26,70.31,177.8,Orthodox,40,4.17,0.28,4.08,0.57,0.63,0.38,0.77,0.1
Piera Rodriguez,10,2,160.02,52.16,160.02,Orthodox,32,3.4,0.48,2.63,0.57,4.06,0.51,0.66,0.0
Mayra Bueno Silva,10,5,167.64,56.7,167.64,Orthodox,33,3.83,0.58,4.85,0.51,0.57,0.29,0.63,1.5
Joe Vedepo,18,9,182.88,83.91,None,Orthodox,None,1.43,0.42,5.71,0.38,1.07,0.2,0.0,0.0
Aaron Simpson,12,5,182.88,77.11,185.42,Orthodox,50,3.6,0.52,2.53,0.56,3.78,0.34,0.83,0.5
Alex Chambers,5,5,160.02,52.16,160.02,Southpaw,46,2.97,0.54,5.1,0.5,2.31,0.41,0.53,1.0
George Roop,15,13,185.42,61.23,182.88,Orthodox,43,3.43,0.34,2.47,0.6,1.05,0.57,0.59,0.1
Blood Diamond,3,3,180.34,77.11,193.04,Switch,36,3.12,0.55,2.17,0.48,0.0,0.0,0.73,0.0
Chris Heatherly,9,4,175.26,70.31,None,Orthodox,37,1.08,0.45,2.67,0.52,3.39,0.5,1.0,0.7
Travis Lutter,10,6,180.34,83.91,190.5,Orthodox,51,0.41,0.32,2.42,0.42,1.95,0.24,0.3,0.7
Sumudaerji,16,7,172.72,56.7,182.88,Southpaw,29,4.72,0.53,3.09,0.6,0.23,0.25,0.66,0.9
Bekzat Almakhan,11,2,170.18,61.23,172.72,Orthodox,27,0.2,0.18,4.53,0.3,0.0,0.0,0.0,0.0
Tiki Ghosn,10,7,177.8,77.11,None,Orthodox,48,2.78,0.46,2.94,0.58,0.41,0.5,0.61,0.0
Peter Sobotta,17,7,182.88,77.11,190.5,Southpaw,38,2.14,0.4,2.9,0.58,1.53,0.32,0.77,0.5
Papy Abedi,10,4,180.34,83.91,None,Southpaw,46,2.8,0.55,3.15,0.48,3.47,0.57,0.5,1.3
Thiago Tavares,21,7,170.18,65.77,177.8,Orthodox,40,2.0,0.4,2.31,0.62,3.83,0.42,0.62,1.5
Lisa Ellis,15,11,162.56,52.16,None,,42,1.68,0.48,2.32,0.57,4.19,0.63,0.5,0.6
Bryan Battle,13,2,185.42,77.11,195.58,Orthodox,30,5.12,0.52,4.11,0.44,0.77,0.17,0.53,0.4
Don'Tale Mayes,11,8,198.12,117.93,205.74,Orthodox,33,3.49,0.43,3.77,0.46,0.64,0.38,0.57,0.0
Ivan Menjivar,25,12,167.64,65.77,162.56,Orthodox,42,2.78,0.37,2.76,0.65,0.56,0.28,0.38,1.0
Shawn Jordan,19,8,182.88,117.93,190.5,Southpaw,40,2.87,0.5,3.3,0.47,1.97,0.38,0.76,0.1
Richard Walsh,9,5,182.88,77.11,185.42,Orthodox,36,3.84,0.46,2.72,0.58,1.55,0.4,0.66,0.2
Yui Chul Nam,18,8,175.26,65.77,None,Orthodox,43,3.53,0.51,2.0,0.48,1.33,0.16,0.57,0.3
Alex Torres,5,4,177.8,65.77,None,Orthodox,36,2.47,0.37,2.73,0.69,2.0,0.22,0.5,0.0
Keita Nakamura,34,10,180.34,77.11,185.42,Southpaw,40,2.23,0.36,3.2,0.58,1.65,0.48,0.63,0.3
Terrion Ware,17,9,172.72,61.23,180.34,Orthodox,38,4.02,0.32,6.07,0.5,0.5,0.22,0.44,0.0
Juliana Miller,4,3,170.18,56.7,167.64,Orthodox,28,3.31,0.45,4.75,0.32,1.84,0.44,0.0,1.8
Stefan Struve,33,13,210.82,120.2,213.36,Orthodox,37,3.12,0.47,4.04,0.46,0.56,0.46,0.55,1.7
Alex Morono,24,12,180.34,77.11,182.88,Orthodox,34,5.03,0.4,4.78,0.56,0.33,0.24,0.47,0.3
Danyelle Wolf,1,1,180.34,65.77,177.8,Orthodox,41,2.37,0.25,4.57,0.47,0.0,0.0,0.77,0.5
Kaue Fernandes,10,2,175.26,70.31,185.42,Orthodox,30,4.0,0.54,1.32,0.61,1.3,1.0,0.76,0.0
Akbarh Arreola,23,11,177.8,70.31,180.34,Southpaw,42,2.32,0.45,4.01,0.56,1.07,1.0,0.33,0.4
Alonzo Menifield,16,5,182.88,92.99,193.04,Orthodox,37,4.0,0.55,3.92,0.49,0.56,0.31,0.78,0.2
Ismail Naurdiev,24,7,177.8,83.91,187.96,Orthodox,28,3.41,0.53,1.52,0.66,1.6,0.4,0.72,0.2
Feng Xiaocan,10,3,170.18,52.16,167.64,Southpaw,23,5.43,0.5,1.76,0.73,1.08,1.0,0.66,0.0
Yoel Romero,13,5,182.88,83.91,185.42,Southpaw,47,3.44,0.49,3.05,0.6,1.57,0.3,0.78,0.0
Kyung Ho Kang,19,11,175.26,61.23,185.42,Orthodox,37,3.13,0.47,3.32,0.54,1.97,0.5,0.68,0.8
Frankie Edgar,23,11,167.64,61.23,172.72,Orthodox,43,3.77,0.4,2.82,0.65,2.29,0.31,0.65,0.3
Amaury Bitetti,5,2,175.26,83.91,None,Orthodox,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Ciesnolevicz,19,4,182.88,106.59,None,Orthodox,45,0.51,0.5,4.62,0.57,0.0,0.0,0.2,5.1
Shannon Ross,13,9,167.64,56.7,167.64,Switch,35,5.96,0.39,7.39,0.55,0.0,0.0,1.0,0.0
Zhang Tiequan,15,4,172.72,70.31,175.26,Orthodox,46,1.23,0.36,2.14,0.51,1.95,0.58,0.75,3.4
Diego Ferreira,19,6,175.26,70.31,187.96,Orthodox,40,4.82,0.4,3.46,0.55,0.86,0.3,0.57,0.6
Ramazan Emeev,20,6,177.8,77.11,193.04,Southpaw,37,2.53,0.45,2.14,0.65,2.37,0.29,0.66,0.7
Jim Mullen,0,2,185.42,97.52,None,Southpaw,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zhang Weili,26,3,162.56,52.16,160.02,Switch,35,5.15,0.53,2.77,0.54,2.24,0.45,0.74,0.5
Charlie Ontiveros,11,9,187.96,70.31,187.96,Switch,33,1.89,0.41,5.86,0.31,0.0,0.0,0.3,0.0
Junior Assuncao,16,6,175.26,65.77,182.88,Orthodox,43,3.31,0.62,2.06,0.44,2.43,0.24,0.66,0.7
Jack Jenkins,13,4,170.18,65.77,172.72,Switch,31,4.5,0.61,2.97,0.58,1.78,0.64,0.67,0.0
Rashad Coulter,9,4,180.34,92.99,193.04,Orthodox,43,4.82,0.56,6.68,0.5,0.0,0.0,0.62,0.0
Brok Weaver,15,6,182.88,70.31,185.42,Southpaw,33,4.78,0.64,4.35,0.46,0.41,0.1,0.66,0.4
Eric McConico,9,3,182.88,83.91,195.58,Southpaw,34,0.9,0.38,3.6,0.52,0.0,0.0,0.0,0.0
Taila Santos,19,3,167.64,56.7,172.72,Orthodox,31,3.39,0.48,2.64,0.58,2.0,0.76,0.86,1.1
Ryan Bader,23,5,187.96,92.99,187.96,Orthodox,41,2.82,0.43,1.39,0.71,3.37,0.44,0.8,0.4
Chan-Mi Jeon,5,2,165.1,52.16,None,Orthodox,27,6.23,0.31,7.77,0.55,0.0,0.0,0.0,0.0
Chico Camus,17,7,167.64,56.7,167.64,Orthodox,40,2.58,0.41,2.46,0.64,0.77,0.4,0.72,0.4
Dustin Hazelett,12,7,185.42,77.11,193.04,Orthodox,38,2.24,0.4,3.51,0.46,0.55,0.5,0.25,4.1
Joe Pardo,4,6,185.42,95.25,None,Southpaw,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paulo Thiago,18,9,180.34,77.11,187.96,Orthodox,44,1.71,0.39,1.99,0.63,1.42,0.31,0.63,1.2
Mason Jones,11,2,177.8,70.31,187.96,Orthodox,29,5.61,0.44,4.94,0.46,3.16,0.45,0.8,0.0
Erik Koch,16,6,177.8,77.11,180.34,Southpaw,36,2.33,0.42,2.82,0.47,1.02,0.42,0.81,1.0
Dan Bobish,17,9,187.96,156.49,None,Southpaw,55,2.06,0.44,1.74,0.34,2.44,0.42,0.0,1.6
Kerry Schall,24,13,187.96,120.2,None,Orthodox,53,0.94,0.11,4.84,0.63,0.0,0.0,0.0,0.0
Jorge Santiago,25,12,185.42,77.11,190.5,Orthodox,44,1.69,0.35,2.62,0.56,0.58,0.3,0.52,0.8
Ricardo Funch,9,6,177.8,77.11,187.96,Southpaw,44,2.61,0.65,3.57,0.4,1.24,0.18,0.6,0.0
Liana Jojua,8,5,162.56,56.7,157.48,Orthodox,30,2.42,0.3,5.32,0.54,1.71,0.66,0.5,1.3
Ryan Janes,10,3,190.5,83.91,193.04,Orthodox,43,7.69,0.48,5.53,0.59,0.35,1.0,0.58,0.0
Tom Nolan,9,1,190.5,70.31,185.42,Southpaw,25,5.82,0.45,4.85,0.46,0.41,0.12,0.66,1.6
Pat Sabatini,19,5,172.72,65.77,177.8,Orthodox,34,1.94,0.59,1.47,0.48,3.97,0.44,0.5,2.0
Shane del Rosario,11,2,193.04,113.4,None,Southpaw,41,3.93,0.6,2.97,0.54,1.2,0.4,0.16,2.4
Branden Lee Hinkle,17,11,190.5,106.59,None,Orthodox,51,2.61,0.69,3.91,0.26,4.34,0.57,0.66,4.3
Jason Brilz,22,6,180.34,92.99,180.34,Orthodox,49,2.66,0.4,1.78,0.65,2.37,0.25,0.25,1.3
Liliya Shakirova,8,2,162.56,56.7,165.1,Orthodox,33,2.7,0.3,2.58,0.74,0.0,0.0,0.0,0.0
Mike Easton,13,6,167.64,61.23,177.8,Southpaw,41,3.51,0.37,4.28,0.61,0.75,0.22,0.66,0.0
Michel Pereira,31,12,185.42,83.91,185.42,Orthodox,31,4.46,0.53,4.23,0.52,1.27,0.52,0.76,0.8
Klidson Abreu,15,4,182.88,92.99,187.96,Orthodox,32,2.05,0.4,2.9,0.55,0.64,0.2,0.8,0.0
Sean Spencer,12,6,177.8,77.11,187.96,Orthodox,37,4.24,0.32,4.02,0.6,0.14,0.33,0.68,0.0
Chad Mendes,18,5,167.64,65.77,167.64,Orthodox,39,2.78,0.49,2.35,0.67,4.13,0.55,1.0,0.3
Ryan Loder,8,1,187.96,83.91,193.04,Southpaw,33,6.16,0.8,0.15,0.5,2.2,0.33,1.0,2.2
Brunno Ferreira,13,2,177.8,83.91,182.88,Orthodox,32,3.54,0.49,3.54,0.49,1.14,0.23,0.53,0.8
Kanako Murata,12,3,154.94,52.16,157.48,Orthodox,31,2.15,0.56,2.4,0.53,3.38,0.56,1.0,0.8
Nicolle Caliari,8,3,160.02,56.7,157.48,Orthodox,28,3.85,0.41,5.57,0.55,3.8,0.29,0.0,1.5
Mike Brown,26,9,167.64,65.77,177.8,Orthodox,49,2.98,0.44,2.45,0.6,3.23,0.4,0.66,0.6
Chase Gormley,14,6,190.5,120.2,None,Orthodox,None,3.6,0.42,6.03,0.44,3.12,0.42,0.0,1.0
Payton Talbott,9,1,177.8,61.23,177.8,Switch,26,6.73,0.55,3.75,0.44,0.32,0.33,0.75,0.3
Dakota Bush,8,4,177.8,70.31,185.42,Orthodox,30,2.77,0.38,4.42,0.41,2.4,0.33,0.0,0.0
Bas Rutten,28,4,185.42,92.99,None,Orthodox,60,5.59,0.61,2.06,0.79,0.0,0.0,0.0,0.0
Carlos Prates,21,6,185.42,77.11,198.12,Switch,31,4.39,0.57,4.6,0.48,0.44,1.0,0.91,0.0
Charles Byrd,10,7,177.8,83.91,185.42,Orthodox,41,3.43,0.55,2.63,0.55,2.5,0.5,0.4,1.5
Stanislav Nedkov,12,2,180.34,92.99,180.34,Orthodox,43,3.33,0.43,5.39,0.43,2.77,0.41,0.0,0.0
Kevin Holland,27,13,190.5,77.11,205.74,Orthodox,32,4.19,0.5,3.1,0.5,0.77,0.37,0.54,0.6
Josh Copeland,12,4,185.42,120.2,None,Orthodox,42,1.03,0.31,3.01,0.55,0.0,0.0,0.57,0.0
Jessin Ayari,16,6,182.88,70.31,185.42,Orthodox,32,3.53,0.37,3.59,0.58,0.0,0.0,0.5,0.3
Jared Vanderaa,12,10,193.04,120.2,203.2,Orthodox,32,4.96,0.44,5.67,0.45,0.18,0.5,0.2,0.0
Jonathan Martinez,19,6,172.72,61.23,177.8,Southpaw,30,4.44,0.49,4.09,0.56,0.38,0.35,0.68,0.1
Alexandre Ferreira,18,6,170.18,92.99,None,Orthodox,45,2.57,0.6,8.14,0.42,0.0,0.0,0.0,0.0
Scott Askham,14,4,190.5,83.91,190.5,Southpaw,36,3.03,0.46,3.52,0.52,0.44,0.18,0.65,0.7
Rogerio Nogueira,23,10,187.96,92.99,190.5,Southpaw,48,2.43,0.35,2.34,0.59,0.64,0.44,0.62,0.8
Jamal Pogues,11,5,190.5,92.99,195.58,Orthodox,29,3.57,0.46,3.97,0.49,2.0,0.46,0.7,0.0
Cameron Dollar,11,5,180.34,70.31,None,Orthodox,37,5.04,0.38,2.94,0.61,0.0,0.0,0.0,0.0
Alexandr Romanov,18,3,187.96,118.84,190.5,Southpaw,34,3.78,0.51,2.13,0.54,4.49,0.55,0.28,0.9
Sean Daugherty,0,2,182.88,79.38,None,,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Glaico Franca Moreira,15,5,182.88,70.31,195.58,Orthodox,34,2.35,0.42,3.46,0.47,2.68,0.42,0.76,0.3
Seo Hee Ham,17,8,157.48,52.16,157.48,Southpaw,38,4.2,0.39,5.15,0.61,0.0,0.0,0.66,0.2
Joshua Weems,11,3,172.72,61.23,175.26,Orthodox,30,5.25,0.64,3.34,0.61,4.77,0.4,1.0,0.0
Caio Magalhaes,10,3,185.42,83.91,185.42,Orthodox,37,2.27,0.4,2.78,0.56,1.05,0.15,0.58,1.6
Duda Santana,3,1,170.18,65.77,185.42,Orthodox,29,6.01,0.39,2.72,0.73,6.44,0.6,0.0,0.0
Rafael Natal,21,9,182.88,83.91,195.58,Orthodox,42,3.1,0.47,2.48,0.57,2.55,0.34,0.77,0.5
Buddy Roberts,12,3,187.96,83.91,None,Orthodox,42,2.17,0.34,2.08,0.7,0.0,0.0,0.76,0.7
Gina Mazany,7,6,167.64,56.7,172.72,Southpaw,36,3.73,0.5,3.52,0.5,4.34,0.52,0.33,0.2
Denise Gomes,10,3,157.48,52.16,160.02,Orthodox,25,4.55,0.5,3.11,0.51,0.72,0.25,0.67,0.9
Oskar Piechota,11,3,182.88,83.91,193.04,Southpaw,35,3.3,0.52,3.93,0.51,0.61,0.4,0.38,1.5
Billy Quarantillo,18,7,177.8,65.77,177.8,Orthodox,36,7.44,0.54,5.83,0.42,1.47,0.24,0.61,1.0
Carl Deaton,17,7,170.18,70.31,175.26,Orthodox,35,1.53,0.31,1.85,0.61,0.0,0.0,0.5,0.0
Jean Silva,15,2,170.18,65.77,175.26,Orthodox,28,5.26,0.53,4.14,0.58,0.73,0.5,0.8,0.0
Manvel Gamburyan,15,10,165.1,61.23,170.18,Orthodox,43,2.13,0.41,2.83,0.55,3.26,0.34,0.69,0.7
Macy Chiasson,11,3,180.34,61.23,182.88,Orthodox,33,3.77,0.46,2.79,0.44,2.37,0.38,0.7,0.4
Mike Davis,11,3,182.88,70.31,182.88,Orthodox,32,4.68,0.52,5.19,0.54,2.48,0.44,0.57,0.5
Kailin Curran,4,5,162.56,52.16,165.1,Orthodox,33,3.89,0.43,4.75,0.53,2.0,0.57,0.61,0.6
CJ Keith,8,4,182.88,70.31,None,Orthodox,38,0.86,0.5,1.82,0.5,0.0,0.0,0.62,0.0
Gan McGee,13,5,208.28,120.2,None,Orthodox,48,2.2,0.29,2.31,0.59,0.65,0.25,0.83,0.0
Muslim Salikhov,21,5,180.34,77.11,177.8,Orthodox,40,3.38,0.49,2.9,0.62,1.08,0.32,0.72,0.0
Anthony Birchak,16,8,172.72,61.23,175.26,Orthodox,38,3.93,0.36,3.67,0.56,0.48,0.14,0.61,0.5
Tarec Saffiedine,16,7,177.8,77.11,177.8,Switch,38,4.05,0.47,3.06,0.62,0.52,0.36,0.84,0.1
Joe Soto,18,7,167.64,61.23,165.1,Orthodox,38,3.36,0.41,5.37,0.67,0.85,0.21,0.7,1.9
James Toney,0,1,175.26,99.79,None,Orthodox,56,0.0,0.0,2.41,0.27,0.0,0.0,0.0,0.0
Joaquin Buckley,21,6,177.8,77.11,193.04,Southpaw,30,4.22,0.37,3.13,0.59,1.78,0.45,0.73,0.1
Jeff Curran,36,18,167.64,61.23,175.26,Orthodox,47,1.54,0.31,2.48,0.6,0.35,0.12,0.35,1.2
Herbert Burns,11,6,175.26,65.77,185.42,Orthodox,37,1.86,0.36,5.17,0.41,2.94,0.34,0.66,1.8
Augusto Mendes,6,2,167.64,61.23,165.1,Orthodox,42,2.42,0.34,3.91,0.56,1.75,0.33,0.8,0.0
James Te Huna,16,9,187.96,83.91,190.5,Orthodox,43,4.04,0.51,2.99,0.62,2.75,0.37,0.58,0.2
Joao Pierini,4,1,185.42,70.31,None,Switch,53,0.76,0.14,4.56,0.33,0.0,0.0,0.0,0.0
Alexis Dufresne,6,3,175.26,61.23,None,Orthodox,34,1.33,0.27,3.33,0.6,1.5,0.5,0.5,0.0
Ihor Potieria,20,8,190.5,83.91,190.5,Southpaw,28,4.44,0.5,4.96,0.5,0.73,0.18,0.66,0.0
Juan Espino,11,2,190.5,115.67,203.2,Orthodox,44,2.38,0.7,1.95,0.4,8.93,0.78,0.5,2.4
Pat Schilling,5,2,172.72,65.77,None,Orthodox,36,1.87,0.26,8.24,0.52,0.0,0.0,0.0,0.0
MarQuel Mederos,9,1,177.8,70.31,175.26,Orthodox,28,4.39,0.45,3.29,0.63,0.0,0.0,0.9,0.0
Jessica Aguilar,20,8,160.02,52.16,160.02,Orthodox,42,4.93,0.5,7.19,0.53,0.94,0.25,0.5,0.2
Tom DeBlass,9,2,182.88,83.91,None,Orthodox,42,1.5,0.35,4.43,0.37,1.0,0.5,0.28,0.5
Mitch Clarke,11,5,177.8,70.31,185.42,Orthodox,39,2.35,0.34,3.27,0.47,0.64,0.15,0.5,0.4
Puja Tomar,9,5,162.56,52.16,149.86,Southpaw,31,5.61,0.48,5.82,0.46,0.0,0.0,1.0,0.0
Shamil Abdurakhimov,20,8,190.5,106.59,193.04,Orthodox,43,2.41,0.44,3.02,0.55,1.01,0.23,0.45,0.1
Karine Gevorgyan,3,3,162.56,56.7,160.02,,36,1.2,0.2,1.8,0.76,0.0,0.0,0.0,0.0
Kaynan Kruschewsky,15,3,182.88,70.31,185.42,Orthodox,33,5.67,0.5,5.71,0.46,2.74,1.0,0.75,2.1
Scott Holtzman,14,6,175.26,70.31,175.26,Orthodox,41,4.32,0.47,3.66,0.55,1.88,0.56,0.67,0.2
Ross Pointon,6,17,172.72,77.11,None,Orthodox,45,2.62,0.23,2.77,0.58,1.19,1.0,0.0,0.0
Joey Roberts,4,3,187.96,90.72,None,,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cristian Quinonez,18,5,172.72,61.23,177.8,Orthodox,28,4.19,0.4,4.55,0.55,1.37,0.37,0.84,0.0
